order_id,farmer_id,consumer_id,crop_name,price_per_kg,quantity_kg,total,amount_saved,status,date,month,year,location
order_01290,farmer_0013,consumer_0176,Banana,40.12,5.7,228.68,65.9,Delivered,2023-03-16,3,2023,Trichy
order_02795,farmer_0020,consumer_0186,Carrot,48.05,34.6,1662.53,492.58,Delivered,2023-03-17,3,2023,Dindigul
order_02963,farmer_0028,consumer_0077,Carrot,50.65,4.0,202.6,69.01,Delivered,2023-03-19,3,2023,Erode
order_02145,farmer_0022,consumer_0144,Sugarcane,3.46,1.4,4.84,1.1,Delivered,2023-03-19,3,2023,Vellore
order_00997,farmer_0036,consumer_0126,Potato,26.22,138.5,3631.47,1367.88,Delivered,2023-03-19,3,2023,Dindigul
order_00411,farmer_0015,consumer_0002,Chilli,132.55,10.5,1391.78,318.3,On the way,2023-03-20,3,2023,Tirunelveli
order_02495,farmer_0041,consumer_0002,Chilli,130.62,20.3,2651.59,889.12,Delivered,2023-03-20,3,2023,Trichy
order_00267,farmer_0005,consumer_0084,Lady Finger,40.44,8.0,323.52,115.14,Delivered,2023-03-22,3,2023,Vellore
order_00501,farmer_0046,consumer_0183,Chilli,147.45,9.5,1400.77,527.6,Processing,2023-03-22,3,2023,Madurai
order_00586,farmer_0030,consumer_0167,Cotton,50.34,29.0,1459.86,399.86,Delivered,2023-03-23,3,2023,Vellore
order_00603,farmer_0001,consumer_0029,Rice,31.64,3.7,117.07,44.28,Delivered,2023-03-23,3,2023,Vellore
order_02113,farmer_0030,consumer_0132,Onion,30.95,6.0,185.7,68.45,Delivered,2023-03-23,3,2023,Coimbatore
order_01458,farmer_0015,consumer_0181,Cotton,56.95,100.0,5695.0,1188.67,Delivered,2023-03-24,3,2023,Madurai
order_00743,farmer_0003,consumer_0188,Potato,28.28,55.4,1566.71,385.68,On the way,2023-03-24,3,2023,Coimbatore
order_01430,farmer_0045,consumer_0088,Chilli,136.26,11.7,1594.24,574.78,Delivered,2023-03-24,3,2023,Tirunelveli
order_02284,farmer_0016,consumer_0008,Brinjal,28.55,49.1,1401.81,448.24,Delivered,2023-03-25,3,2023,Madurai
order_01288,farmer_0010,consumer_0022,Cotton,60.22,1.0,60.22,16.66,Delivered,2023-03-25,3,2023,Dindigul
order_02894,farmer_0037,consumer_0105,Brinjal,26.81,5.9,158.18,55.58,On the way,2023-03-25,3,2023,Madurai
order_00819,farmer_0041,consumer_0100,Brinjal,27.83,105.8,2944.41,1072.96,Delivered,2023-03-25,3,2023,Madurai
order_02668,farmer_0036,consumer_0155,Sugarcane,3.65,2.3,8.39,2.53,Delivered,2023-03-26,3,2023,Erode
order_01860,farmer_0013,consumer_0133,Groundnut,64.3,44.9,2887.07,739.59,Delivered,2023-03-26,3,2023,Tirunelveli
order_01087,farmer_0017,consumer_0102,Carrot,49.78,14.2,706.88,265.83,On the way,2023-03-26,3,2023,Erode
order_01628,farmer_0005,consumer_0168,Carrot,47.65,14.8,705.22,245.87,Delivered,2023-03-26,3,2023,Tirunelveli
order_00385,farmer_0038,consumer_0192,Lady Finger,41.23,21.4,882.32,209.65,Processing,2023-03-27,3,2023,Dindigul
order_00718,farmer_0037,consumer_0091,Rice,32.9,97.7,3214.33,666.25,On the way,2023-03-27,3,2023,Chennai
order_02473,farmer_0041,consumer_0051,Cauliflower,31.03,43.3,1343.6,272.39,Delivered,2023-03-27,3,2023,Chennai
order_00808,farmer_0031,consumer_0014,Groundnut,75.6,32.9,2487.24,772.31,Processing,2023-03-27,3,2023,Tirunelveli
order_02390,farmer_0022,consumer_0138,Cabbage,17.73,11.9,210.99,72.56,Delivered,2023-03-27,3,2023,Salem
order_01453,farmer_0049,consumer_0171,Rice,35.9,2.1,75.39,17.36,Delivered,2023-03-28,3,2023,Dindigul
order_02383,farmer_0026,consumer_0133,Rice,31.9,24.6,784.74,254.96,Processing,2023-03-28,3,2023,Vellore
order_00803,farmer_0033,consumer_0112,Cotton,56.63,33.2,1880.12,494.14,Delivered,2023-03-28,3,2023,Erode
order_00541,farmer_0041,consumer_0038,Cauliflower,31.39,4.2,131.84,35.42,Delivered,2023-03-29,3,2023,Dindigul
order_01979,farmer_0036,consumer_0124,Brinjal,27.26,28.7,782.36,235.58,Delivered,2023-03-29,3,2023,Chennai
order_01221,farmer_0047,consumer_0008,Onion,33.18,36.4,1207.75,360.73,Delivered,2023-03-29,3,2023,Dindigul
order_02395,farmer_0018,consumer_0109,Chilli,141.26,24.6,3475.0,741.24,Delivered,2023-03-30,3,2023,Tirunelveli
order_01077,farmer_0008,consumer_0067,Banana,43.06,2.1,90.43,28.74,On the way,2023-03-30,3,2023,Coimbatore
order_02003,farmer_0039,consumer_0073,Potato,24.99,39.7,992.1,261.72,Delivered,2023-03-31,3,2023,Trichy
order_01092,farmer_0033,consumer_0025,Rice,28.87,9.0,259.83,99.69,Delivered,2023-03-31,3,2023,Tirunelveli
order_01201,farmer_0029,consumer_0014,Onion,31.56,86.7,2736.25,954.33,On the way,2023-03-31,3,2023,Dindigul
order_02809,farmer_0034,consumer_0198,Groundnut,79.08,13.8,1091.3,252.17,Delivered,2023-04-01,4,2023,Trichy
order_00534,farmer_0028,consumer_0144,Coconut,38.04,29.3,1114.57,417.63,Delivered,2023-04-01,4,2023,Erode
order_01034,farmer_0033,consumer_0032,Onion,32.4,15.7,508.68,158.19,Delivered,2023-04-01,4,2023,Chennai
order_00804,farmer_0017,consumer_0063,Tomato,38.95,49.2,1916.34,612.93,Processing,2023-04-01,4,2023,Tirunelveli
order_01598,farmer_0045,consumer_0194,Cotton,55.25,7.9,436.48,123.82,Delivered,2023-04-02,4,2023,Dindigul
order_02320,farmer_0004,consumer_0028,Potato,24.42,185.9,4539.68,1287.44,Delivered,2023-04-03,4,2023,Dindigul
order_01191,farmer_0009,consumer_0001,Brinjal,25.74,51.6,1328.18,350.36,Delivered,2023-04-03,4,2023,Dindigul
order_01210,farmer_0043,consumer_0157,Chilli,123.36,12.6,1554.34,358.66,Delivered,2023-04-03,4,2023,Tirunelveli
order_02823,farmer_0009,consumer_0137,Groundnut,71.87,1.8,129.37,38.53,Delivered,2023-04-04,4,2023,Thanjavur
order_02492,farmer_0048,consumer_0126,Carrot,51.18,9.9,506.68,171.96,Delivered,2023-04-04,4,2023,Madurai
order_02549,farmer_0006,consumer_0066,Potato,25.05,10.1,253.0,52.76,Delivered,2023-04-05,4,2023,Coimbatore
order_01072,farmer_0043,consumer_0024,Banana,51.65,14.3,738.6,209.58,Delivered,2023-04-06,4,2023,Madurai
order_02561,farmer_0044,consumer_0168,Cabbage,17.02,11.7,199.13,46.43,On the way,2023-04-06,4,2023,Trichy
order_01880,farmer_0037,consumer_0107,Cotton,56.49,8.1,457.57,126.95,Delivered,2023-04-06,4,2023,Salem
order_01983,farmer_0016,consumer_0048,Chilli,108.87,6.2,674.99,181.29,Delivered,2023-04-07,4,2023,Coimbatore
order_02665,farmer_0008,consumer_0115,Brinjal,25.96,5.5,142.78,41.36,On the way,2023-04-08,4,2023,Trichy
order_01166,farmer_0049,consumer_0197,Lady Finger,39.88,47.2,1882.34,672.44,Delivered,2023-04-08,4,2023,Thanjavur
order_02751,farmer_0029,consumer_0033,Sugarcane,3.41,56.0,190.96,74.74,On the way,2023-04-08,4,2023,Thanjavur
order_00860,farmer_0038,consumer_0182,Cabbage,18.95,49.5,938.02,282.79,Delivered,2023-04-08,4,2023,Coimbatore
order_00256,farmer_0033,consumer_0096,Cotton,51.59,6.8,350.81,128.51,Processing,2023-04-09,4,2023,Chennai
order_02259,farmer_0022,consumer_0056,Cauliflower,31.53,1.7,53.6,11.54,On the way,2023-04-09,4,2023,Vellore
order_00295,farmer_0001,consumer_0037,Coconut,31.2,25.5,795.6,285.49,Delivered,2023-04-09,4,2023,Chennai
order_02378,farmer_0033,consumer_0148,Lady Finger,43.81,3.0,131.43,31.98,Delivered,2023-04-10,4,2023,Chennai
order_02775,farmer_0017,consumer_0112,Groundnut,73.01,64.4,4701.84,1474.24,Delivered,2023-04-10,4,2023,Chennai
order_02368,farmer_0034,consumer_0075,Tomato,34.99,1.5,52.48,19.85,Delivered,2023-04-11,4,2023,Thanjavur
order_01232,farmer_0038,consumer_0173,Carrot,49.17,48.1,2365.08,913.28,Delivered,2023-04-12,4,2023,Vellore
order_02064,farmer_0047,consumer_0052,Lady Finger,39.74,47.7,1895.6,524.86,Processing,2023-04-12,4,2023,Trichy
order_00000,farmer_0012,consumer_0176,Cabbage,18.46,57.1,1054.07,259.86,Delivered,2023-04-12,4,2023,Thanjavur
order_02852,farmer_0025,consumer_0148,Groundnut,76.26,3.1,236.41,78.34,On the way,2023-04-12,4,2023,Salem
order_01193,farmer_0046,consumer_0088,Tomato,37.71,1.9,71.65,15.24,Delivered,2023-04-12,4,2023,Tirunelveli
order_01435,farmer_0005,consumer_0117,Cotton,56.35,22.7,1279.14,427.13,Delivered,2023-04-13,4,2023,Chennai
order_01373,farmer_0036,consumer_0119,Sugarcane,3.86,110.7,427.3,85.56,Delivered,2023-04-13,4,2023,Tirunelveli
order_02949,farmer_0005,consumer_0108,Sugarcane,3.97,42.2,167.53,52.52,Processing,2023-04-13,4,2023,Vellore
order_02550,farmer_0030,consumer_0030,Cotton,53.97,2.5,134.93,53.07,Delivered,2023-04-14,4,2023,Tirunelveli
order_02440,farmer_0017,consumer_0181,Coconut,32.62,11.6,378.39,122.72,On the way,2023-04-14,4,2023,Salem
order_01930,farmer_0034,consumer_0100,Sugarcane,3.44,94.8,326.11,127.27,On the way,2023-04-14,4,2023,Madurai
order_01266,farmer_0016,consumer_0123,Tomato,36.45,2.9,105.7,37.0,Delivered,2023-04-14,4,2023,Thanjavur
order_00226,farmer_0013,consumer_0123,Onion,33.34,19.5,650.13,171.49,Delivered,2023-04-15,4,2023,Coimbatore
order_02925,farmer_0004,consumer_0124,Potato,25.14,18.4,462.58,113.78,Delivered,2023-04-15,4,2023,Thanjavur
order_00702,farmer_0035,consumer_0170,Cotton,53.33,22.9,1221.26,365.56,Delivered,2023-04-15,4,2023,Thanjavur
order_01715,farmer_0038,consumer_0166,Cotton,56.48,35.0,1976.8,680.71,Delivered,2023-04-15,4,2023,Trichy
order_00643,farmer_0041,consumer_0026,Groundnut,60.87,42.1,2562.63,638.28,On the way,2023-04-16,4,2023,Trichy
order_02829,farmer_0015,consumer_0094,Coconut,33.41,5.2,173.73,66.51,Delivered,2023-04-16,4,2023,Tirunelveli
order_01562,farmer_0048,consumer_0150,Cabbage,18.28,12.7,232.16,54.75,Processing,2023-04-16,4,2023,Erode
order_00932,farmer_0043,consumer_0093,Chilli,114.83,1.0,114.83,38.94,Delivered,2023-04-17,4,2023,Tirunelveli
order_01901,farmer_0017,consumer_0198,Carrot,51.12,60.6,3097.87,683.36,Delivered,2023-04-17,4,2023,Dindigul
order_01425,farmer_0047,consumer_0106,Banana,51.88,31.6,1639.41,616.77,Processing,2023-04-17,4,2023,Trichy
order_02169,farmer_0032,consumer_0193,Cabbage,18.97,16.0,303.52,67.38,Delivered,2023-04-18,4,2023,Madurai
order_02966,farmer_0042,consumer_0064,Coconut,32.51,19.8,643.7,220.71,Delivered,2023-04-18,4,2023,Coimbatore
order_01709,farmer_0004,consumer_0179,Groundnut,72.08,5.8,418.06,166.18,On the way,2023-04-19,4,2023,Salem
order_00644,farmer_0042,consumer_0111,Chilli,111.17,2.7,300.16,81.08,Delivered,2023-04-19,4,2023,Coimbatore
order_01194,farmer_0009,consumer_0072,Banana,51.73,22.4,1158.75,338.21,On the way,2023-04-19,4,2023,Erode
order_02586,farmer_0011,consumer_0179,Coconut,35.58,58.3,2074.31,577.47,Delivered,2023-04-20,4,2023,Chennai
order_01269,farmer_0009,consumer_0044,Cabbage,15.9,85.7,1362.63,451.67,Delivered,2023-04-20,4,2023,Erode
order_02138,farmer_0041,consumer_0078,Brinjal,27.87,33.4,930.86,348.83,On the way,2023-04-20,4,2023,Trichy
order_01119,farmer_0028,consumer_0042,Cauliflower,32.75,34.7,1136.43,229.37,Delivered,2023-04-20,4,2023,Madurai
order_02529,farmer_0040,consumer_0040,Onion,32.38,19.6,634.65,219.74,Delivered,2023-04-20,4,2023,Madurai
order_02045,farmer_0002,consumer_0173,Sugarcane,3.84,41.6,159.74,36.17,Delivered,2023-04-20,4,2023,Tirunelveli
order_01024,farmer_0011,consumer_0123,Cauliflower,32.21,34.4,1108.02,315.22,Delivered,2023-04-21,4,2023,Salem
order_01632,farmer_0015,consumer_0195,Groundnut,68.28,17.7,1208.56,479.38,On the way,2023-04-21,4,2023,Trichy
order_02017,farmer_0037,consumer_0189,Carrot,50.32,29.6,1489.47,393.02,Delivered,2023-04-22,4,2023,Coimbatore
order_01898,farmer_0045,consumer_0174,Cotton,56.4,11.6,654.24,222.1,Delivered,2023-04-22,4,2023,Coimbatore
order_00056,farmer_0022,consumer_0163,Cauliflower,34.58,17.7,612.07,155.26,Delivered,2023-04-22,4,2023,Chennai
order_00154,farmer_0041,consumer_0030,Groundnut,66.29,16.4,1087.16,283.3,Delivered,2023-04-22,4,2023,Dindigul
order_00519,farmer_0017,consumer_0056,Brinjal,26.57,29.2,775.84,255.69,On the way,2023-04-22,4,2023,Thanjavur
order_02722,farmer_0040,consumer_0188,Potato,25.32,45.6,1154.59,327.21,Delivered,2023-04-23,4,2023,Coimbatore
order_02333,farmer_0047,consumer_0160,Brinjal,27.42,2.3,63.07,17.75,Processing,2023-04-23,4,2023,Chennai
order_00850,farmer_0025,consumer_0102,Rice,33.5,6.3,211.05,64.17,On the way,2023-04-24,4,2023,Dindigul
order_02710,farmer_0005,consumer_0067,Sugarcane,3.6,48.3,173.88,69.3,Delivered,2023-04-24,4,2023,Tirunelveli
order_01679,farmer_0004,consumer_0022,Rice,32.72,12.5,409.0,103.44,Delivered,2023-04-24,4,2023,Madurai
order_02109,farmer_0049,consumer_0110,Brinjal,27.01,28.9,780.59,161.72,Delivered,2023-04-26,4,2023,Vellore
order_00455,farmer_0048,consumer_0021,Onion,30.76,2.4,73.82,25.16,On the way,2023-04-26,4,2023,Madurai
order_02591,farmer_0039,consumer_0092,Sugarcane,3.74,47.8,178.77,44.43,Delivered,2023-04-26,4,2023,Trichy
order_00406,farmer_0019,consumer_0130,Rice,33.43,11.1,371.07,103.25,On the way,2023-04-26,4,2023,Coimbatore
order_02753,farmer_0015,consumer_0033,Coconut,33.53,8.9,298.42,108.63,Delivered,2023-04-26,4,2023,Tirunelveli
order_00631,farmer_0031,consumer_0040,Cauliflower,31.29,52.4,1639.6,457.06,On the way,2023-04-27,4,2023,Madurai
order_00666,farmer_0010,consumer_0107,Cauliflower,31.21,5.9,184.14,52.87,Delivered,2023-04-27,4,2023,Erode
order_02433,farmer_0013,consumer_0061,Sugarcane,3.61,5.4,19.49,7.32,Delivered,2023-04-27,4,2023,Vellore
order_01987,farmer_0044,consumer_0198,Sugarcane,3.4,54.6,185.64,69.19,Delivered,2023-04-27,4,2023,Madurai
order_01771,farmer_0035,consumer_0096,Potato,24.23,4.3,104.19,37.08,On the way,2023-04-28,4,2023,Coimbatore
order_00356,farmer_0046,consumer_0038,Brinjal,28.43,13.6,386.65,146.61,Delivered,2023-04-28,4,2023,Coimbatore
order_02572,farmer_0018,consumer_0017,Brinjal,28.28,23.8,673.06,186.21,Delivered,2023-04-29,4,2023,Chennai
order_02841,farmer_0042,consumer_0139,Potato,24.69,26.5,654.29,157.82,Delivered,2023-04-29,4,2023,Coimbatore
order_02155,farmer_0036,consumer_0053,Groundnut,70.42,4.6,323.93,110.48,Delivered,2023-04-30,4,2023,Erode
order_00958,farmer_0038,consumer_0130,Groundnut,62.22,20.7,1287.95,503.73,Delivered,2023-04-30,4,2023,Tirunelveli
order_00412,farmer_0008,consumer_0058,Tomato,38.71,45.4,1757.43,637.49,Delivered,2023-04-30,4,2023,Chennai
order_01463,farmer_0049,consumer_0035,Lady Finger,41.19,4.6,189.47,52.65,Delivered,2023-04-30,4,2023,Chennai
order_01196,farmer_0034,consumer_0047,Tomato,37.99,3.3,125.37,27.3,Delivered,2023-04-30,4,2023,Madurai
order_02676,farmer_0003,consumer_0147,Tomato,38.24,12.5,478.0,171.01,Delivered,2023-04-30,4,2023,Trichy
order_01669,farmer_0042,consumer_0185,Onion,30.35,88.4,2682.94,832.0,Delivered,2023-04-30,4,2023,Chennai
order_02224,farmer_0050,consumer_0002,Groundnut,61.71,10.3,635.61,187.06,On the way,2023-05-01,5,2023,Coimbatore
order_00489,farmer_0001,consumer_0084,Chilli,106.6,20.5,2185.3,644.12,On the way,2023-05-01,5,2023,Vellore
order_00975,farmer_0006,consumer_0134,Onion,34.59,2.8,96.85,26.68,Processing,2023-05-01,5,2023,Salem
order_01920,farmer_0049,consumer_0115,Cabbage,16.94,66.1,1119.73,279.92,Delivered,2023-05-01,5,2023,Chennai
order_02274,farmer_0049,consumer_0026,Groundnut,60.55,85.6,5183.08,1733.55,Delivered,2023-05-01,5,2023,Erode
order_00369,farmer_0001,consumer_0136,Lady Finger,41.0,11.1,455.1,153.16,Processing,2023-05-02,5,2023,Chennai
order_02489,farmer_0039,consumer_0045,Chilli,110.92,29.7,3294.32,896.83,Delivered,2023-05-03,5,2023,Thanjavur
order_01871,farmer_0045,consumer_0043,Tomato,37.95,4.6,174.57,40.12,Delivered,2023-05-03,5,2023,Dindigul
order_00477,farmer_0021,consumer_0181,Coconut,35.78,7.4,264.77,71.67,On the way,2023-05-03,5,2023,Erode
order_01694,farmer_0003,consumer_0106,Carrot,50.26,80.3,4035.88,1323.05,Delivered,2023-05-04,5,2023,Coimbatore
order_02877,farmer_0020,consumer_0084,Cabbage,18.65,38.6,719.89,145.33,Delivered,2023-05-05,5,2023,Dindigul
order_00811,farmer_0008,consumer_0101,Onion,31.47,8.6,270.64,68.62,Processing,2023-05-05,5,2023,Trichy
order_00492,farmer_0033,consumer_0073,Banana,54.46,11.8,642.63,223.06,On the way,2023-05-05,5,2023,Salem
order_01039,farmer_0003,consumer_0105,Sugarcane,3.53,7.0,24.71,7.23,On the way,2023-05-05,5,2023,Erode
order_01783,farmer_0047,consumer_0157,Banana,51.89,8.5,441.06,102.0,Delivered,2023-05-05,5,2023,Thanjavur
order_01141,farmer_0025,consumer_0064,Coconut,36.61,39.2,1435.11,516.98,Processing,2023-05-05,5,2023,Chennai
order_01886,farmer_0011,consumer_0148,Potato,25.68,11.7,300.46,105.91,Delivered,2023-05-06,5,2023,Chennai
order_00459,farmer_0006,consumer_0046,Cabbage,19.05,25.9,493.39,142.34,Delivered,2023-05-06,5,2023,Salem
order_02322,farmer_0012,consumer_0182,Onion,32.08,4.4,141.15,28.29,Delivered,2023-05-07,5,2023,Dindigul
order_02014,farmer_0020,consumer_0020,Brinjal,30.18,10.0,301.8,82.9,On the way,2023-05-07,5,2023,Salem
order_02240,farmer_0032,consumer_0154,Onion,30.68,17.4,533.83,208.73,Delivered,2023-05-08,5,2023,Salem
order_01479,farmer_0045,consumer_0111,Coconut,33.68,4.0,134.72,28.55,Delivered,2023-05-08,5,2023,Madurai
order_00113,farmer_0018,consumer_0050,Coconut,35.54,19.3,685.92,180.29,Delivered,2023-05-08,5,2023,Dindigul
order_02828,farmer_0002,consumer_0051,Brinjal,26.23,3.4,89.18,34.79,Delivered,2023-05-09,5,2023,Chennai
order_02011,farmer_0005,consumer_0096,Cotton,56.47,4.6,259.76,70.97,Delivered,2023-05-09,5,2023,Salem
order_00589,farmer_0018,consumer_0074,Lady Finger,40.37,1.0,40.37,10.11,Delivered,2023-05-09,5,2023,Dindigul
order_01487,farmer_0049,consumer_0189,Sugarcane,3.91,16.2,63.34,19.36,Delivered,2023-05-10,5,2023,Chennai
order_01089,farmer_0008,consumer_0151,Cabbage,17.11,1.7,29.09,6.34,Processing,2023-05-10,5,2023,Salem
order_01096,farmer_0048,consumer_0017,Cabbage,20.23,8.7,176.0,51.75,Delivered,2023-05-10,5,2023,Thanjavur
order_01354,farmer_0031,consumer_0012,Groundnut,63.09,43.1,2719.18,714.51,Delivered,2023-05-10,5,2023,Vellore
order_02522,farmer_0038,consumer_0007,Potato,26.52,25.1,665.65,147.8,Delivered,2023-05-11,5,2023,Trichy
order_00502,farmer_0007,consumer_0134,Brinjal,27.64,67.9,1876.76,723.28,On the way,2023-05-11,5,2023,Madurai
order_01398,farmer_0037,consumer_0014,Cauliflower,29.44,10.6,312.06,71.67,Delivered,2023-05-12,5,2023,Chennai
order_00815,farmer_0044,consumer_0017,Coconut,36.11,10.7,386.38,108.16,On the way,2023-05-12,5,2023,Madurai
order_02114,farmer_0036,consumer_0149,Chilli,99.44,1.0,99.44,26.26,Delivered,2023-05-13,5,2023,Trichy
order_00618,farmer_0025,consumer_0147,Rice,28.08,30.6,859.25,249.57,Delivered,2023-05-13,5,2023,Vellore
order_00196,farmer_0030,consumer_0118,Banana,49.35,15.7,774.79,293.56,On the way,2023-05-13,5,2023,Salem
order_01553,farmer_0026,consumer_0035,Carrot,47.8,24.9,1190.22,472.98,On the way,2023-05-14,5,2023,Dindigul
order_00530,farmer_0003,consumer_0128,Rice,32.84,19.8,650.23,181.74,Delivered,2023-05-14,5,2023,Tirunelveli
order_00467,farmer_0021,consumer_0116,Coconut,32.71,3.3,107.94,33.88,Delivered,2023-05-15,5,2023,Vellore
order_00885,farmer_0042,consumer_0072,Tomato,35.66,29.5,1051.97,289.33,Processing,2023-05-16,5,2023,Coimbatore
order_00923,farmer_0029,consumer_0161,Lady Finger,40.73,17.4,708.7,233.48,Delivered,2023-05-16,5,2023,Thanjavur
order_01019,farmer_0001,consumer_0055,Cabbage,19.61,8.2,160.8,58.22,Delivered,2023-05-16,5,2023,Dindigul
order_00598,farmer_0032,consumer_0117,Tomato,34.78,23.1,803.42,191.04,Delivered,2023-05-17,5,2023,Thanjavur
order_00312,farmer_0010,consumer_0124,Rice,32.94,8.4,276.7,58.62,Delivered,2023-05-17,5,2023,Madurai
order_01122,farmer_0012,consumer_0072,Carrot,54.82,16.3,893.57,248.44,On the way,2023-05-18,5,2023,Coimbatore
order_01146,farmer_0012,consumer_0072,Lady Finger,41.1,1.0,41.1,15.15,Delivered,2023-05-18,5,2023,Trichy
order_01418,farmer_0028,consumer_0117,Brinjal,28.14,33.6,945.5,327.91,On the way,2023-05-19,5,2023,Vellore
order_02964,farmer_0020,consumer_0038,Groundnut,65.91,45.6,3005.5,1120.85,Delivered,2023-05-19,5,2023,Erode
order_01050,farmer_0038,consumer_0125,Tomato,36.55,38.3,1399.86,502.58,Processing,2023-05-19,5,2023,Erode
order_01052,farmer_0045,consumer_0182,Lady Finger,41.67,39.3,1637.63,596.28,Delivered,2023-05-20,5,2023,Trichy
order_01532,farmer_0016,consumer_0200,Cauliflower,33.29,10.5,349.55,134.88,Delivered,2023-05-20,5,2023,Madurai
order_00708,farmer_0008,consumer_0001,Coconut,36.32,32.4,1176.77,253.29,On the way,2023-05-21,5,2023,Salem
order_01631,farmer_0017,consumer_0079,Lady Finger,38.44,13.5,518.94,152.98,Processing,2023-05-21,5,2023,Salem
order_01145,farmer_0031,consumer_0130,Lady Finger,40.92,11.1,454.21,155.81,Delivered,2023-05-22,5,2023,Trichy
order_01371,farmer_0023,consumer_0125,Carrot,45.85,9.2,421.82,114.06,Processing,2023-05-22,5,2023,Tirunelveli
order_01853,farmer_0007,consumer_0131,Cotton,53.58,14.9,798.34,235.25,Delivered,2023-05-23,5,2023,Thanjavur
order_02399,farmer_0046,consumer_0016,Chilli,102.54,31.8,3260.77,1068.21,Delivered,2023-05-23,5,2023,Madurai
order_02037,farmer_0008,consumer_0008,Sugarcane,3.85,23.5,90.48,21.75,Delivered,2023-05-23,5,2023,Chennai
order_00371,farmer_0040,consumer_0128,Cabbage,17.97,87.3,1568.78,613.62,On the way,2023-05-23,5,2023,Madurai
order_01673,farmer_0009,consumer_0120,Lady Finger,46.31,54.2,2510.0,751.43,Delivered,2023-05-24,5,2023,Salem
order_01106,farmer_0047,consumer_0016,Onion,30.41,3.4,103.39,30.49,Delivered,2023-05-25,5,2023,Salem
order_02585,farmer_0014,consumer_0135,Lady Finger,41.28,1.0,41.28,8.99,Delivered,2023-05-26,5,2023,Dindigul
order_00841,farmer_0041,consumer_0198,Carrot,49.69,106.4,5287.02,1912.33,Delivered,2023-05-26,5,2023,Dindigul
order_00362,farmer_0047,consumer_0042,Onion,32.7,19.3,631.11,203.7,Delivered,2023-05-26,5,2023,Salem
order_02076,farmer_0021,consumer_0028,Chilli,110.39,96.9,10696.79,3026.6,Delivered,2023-05-27,5,2023,Madurai
order_01352,farmer_0026,consumer_0170,Cauliflower,32.79,15.4,504.97,123.19,Delivered,2023-05-27,5,2023,Chennai
order_02654,farmer_0016,consumer_0133,Cotton,55.53,8.6,477.56,155.61,Delivered,2023-05-27,5,2023,Trichy
order_02345,farmer_0014,consumer_0135,Chilli,108.9,19.0,2069.1,778.97,Delivered,2023-05-27,5,2023,Madurai
order_02189,farmer_0046,consumer_0191,Rice,34.17,51.1,1746.09,479.23,Delivered,2023-05-28,5,2023,Salem
order_01179,farmer_0038,consumer_0110,Cotton,57.08,1.1,62.79,17.13,Delivered,2023-05-29,5,2023,Madurai
